premise	hypothesis	entailment	reasoning_type	function_name	g_id	answer	correct
The pond is far from the bottle.	The bottle is adjoin the pond.	contradiction	distance	far_negative	3	contradiction	1
The pond is far from the bottle.	The pond is pyhsically contact with the bottle.	contradiction	distance	far_negative	2	contradiction	1
The pond is far from the bottle.	The bottle is pyhsically contact with the pond.	contradiction	distance	far_negative	3	contradiction	1
The pond is far from the bottle.	The pond is touching the bottle.	contradiction	distance	far_negative	2	contradiction	1
The pond is far from the bottle.	The bottle is touching the pond.	contradiction	distance	far_negative	3	contradiction	1
The pond is far from the chair.	The pond is next to the chair.	contradiction	distance	far_negative	0	contradiction	1
The pond is far from the chair.	The chair is next to the pond.	contradiction	distance	far_negative	1	contradiction	1
The pond is far from the chair.	The pond is close to the chair.	contradiction	distance	far_negative	0	contradiction	1
The pond is far from the chair.	The chair is close to the pond.	contradiction	distance	far_negative	1	contradiction	1
The pond is far from the chair.	The pond is nearby the chair.	contradiction	distance	far_negative	0	contradiction	1
The pond is far from the chair.	The chair is nearby the pond.	contradiction	distance	far_negative	1	contradiction	1
The pond is far from the chair.	The pond is adjoin the chair.	contradiction	distance	far_negative	2	contradiction	1
The pond is far from the chair.	The chair is adjoin the pond.	contradiction	distance	far_negative	3	contradiction	1
The pond is far from the chair.	The pond is pyhsically contact with the chair.	contradiction	distance	far_negative	2	contradiction	1
The pond is far from the chair.	The chair is pyhsically contact with the pond.	contradiction	distance	far_negative	3	contradiction	1
The pond is far from the chair.	The pond is touching the chair.	contradiction	distance	far_negative	2	contradiction	1
The pond is far from the chair.	The chair is touching the pond.	contradiction	distance	far_negative	3	contradiction	1
The pond is far from the desk.	The pond is next to the desk.	contradiction	distance	far_negative	0	contradiction	1
The pond is far from the desk.	The desk is next to the pond.	contradiction	distance	far_negative	1	contradiction	1
The pond is far from the desk.	The pond is close to the desk.	contradiction	distance	far_negative	0	contradiction	1
The pond is far from the desk.	The desk is close to the pond.	contradiction	distance	far_negative	1	contradiction	1
The pond is far from the desk.	The pond is nearby the desk.	contradiction	distance	far_negative	0	contradiction	1
The pond is far from the desk.	The desk is nearby the pond.	contradiction	distance	far_negative	1	contradiction	1
The pond is far from the desk.	The pond is adjoin the desk.	contradiction	distance	far_negative	2	contradiction	1
The pond is far from the desk.	The desk is adjoin the pond.	contradiction	distance	far_negative	3	contradiction	1
The pond is far from the desk.	The pond is pyhsically contact with the desk.	contradiction	distance	far_negative	2	contradiction	1
The pond is far from the desk.	The desk is pyhsically contact with the pond.	contradiction	distance	far_negative	3	contradiction	1
The pond is far from the desk.	The pond is touching the desk.	contradiction	distance	far_negative	2	contradiction	1
The pond is far from the desk.	The desk is touching the pond.	contradiction	distance	far_negative	3	contradiction	1
The pond is far from the baseball.	The pond is next to the baseball.	contradiction	distance	far_negative	0	contradiction	1
The pond is far from the baseball.	The baseball is next to the pond.	contradiction	distance	far_negative	1	contradiction	1
The pond is far from the baseball.	The pond is close to the baseball.	contradiction	distance	far_negative	0	contradiction	1
The pond is far from the baseball.	The baseball is close to the pond.	contradiction	distance	far_negative	1	contradiction	1
The pond is far from the baseball.	The pond is nearby the baseball.	contradiction	distance	far_negative	0	contradiction	1
The pond is far from the baseball.	The baseball is nearby the pond.	contradiction	distance	far_negative	1	contradiction	1
The pond is far from the baseball.	The pond is adjoin the baseball.	contradiction	distance	far_negative	2	contradiction	1
The pond is far from the baseball.	The baseball is adjoin the pond.	contradiction	distance	far_negative	3	contradiction	1
The pond is far from the baseball.	The pond is pyhsically contact with the baseball.	contradiction	distance	far_negative	2	contradiction	1
The pond is far from the baseball.	The baseball is pyhsically contact with the pond.	contradiction	distance	far_negative	3	contradiction	1
The pond is far from the baseball.	The pond is touching the baseball.	contradiction	distance	far_negative	2	contradiction	1
The pond is far from the baseball.	The baseball is touching the pond.	contradiction	distance	far_negative	3	contradiction	1
The bottle is far from the pond.	The bottle is next to the pond.	contradiction	distance	far_negative	0	contradiction	1
The bottle is far from the pond.	The pond is next to the bottle.	contradiction	distance	far_negative	1	contradiction	1
The bottle is far from the pond.	The bottle is close to the pond.	contradiction	distance	far_negative	0	contradiction	1
The bottle is far from the pond.	The pond is close to the bottle.	contradiction	distance	far_negative	1	contradiction	1
The bottle is far from the pond.	The bottle is nearby the pond.	contradiction	distance	far_negative	0	contradiction	1
The bottle is far from the pond.	The pond is nearby the bottle.	contradiction	distance	far_negative	1	entailment	0
The bottle is far from the pond.	The bottle is adjoin the pond.	contradiction	distance	far_negative	2	contradiction	1
The bottle is far from the pond.	The pond is adjoin the bottle.	contradiction	distance	far_negative	3	contradiction	1
The bottle is far from the pond.	The bottle is pyhsically contact with the pond.	contradiction	distance	far_negative	2	contradiction	1
The bottle is far from the pond.	The pond is pyhsically contact with the bottle.	contradiction	distance	far_negative	3	contradiction	1
The bottle is far from the pond.	The bottle is touching the pond.	contradiction	distance	far_negative	2	contradiction	1
The bottle is far from the pond.	The pond is touching the bottle.	contradiction	distance	far_negative	3	contradiction	1
The bottle is far from the chair.	The bottle is next to the chair.	contradiction	distance	far_negative	0	contradiction	1
The bottle is far from the chair.	The chair is next to the bottle.	contradiction	distance	far_negative	1	contradiction	1
The bottle is far from the chair.	The bottle is close to the chair.	contradiction	distance	far_negative	0	contradiction	1
The bottle is far from the chair.	The chair is close to the bottle.	contradiction	distance	far_negative	1	contradiction	1
The bottle is far from the chair.	The bottle is nearby the chair.	contradiction	distance	far_negative	0	entailment	0
The bottle is far from the chair.	The chair is nearby the bottle.	contradiction	distance	far_negative	1	contradiction	1
The bottle is far from the chair.	The bottle is adjoin the chair.	contradiction	distance	far_negative	2	contradiction	1
